Srvy_id	SQ23_1050	SQ23_1120	SQ23_1300	SQ23_1301	SQ23_1321	SQ23_1440	SQ23_1441	SQ23_1460	SQ23_1463	SQ23_1500	SQ23_1525	SQ23_1610	SQ23_1710	SQ23_1811	SQ23_1930	SQ23_1932	SQ23_4006	SQ23_4150	SQ23_4220	SQ23_4225	SQ23_4531	SQ23_4534	SQ23_4537	SQ23_4538	SQ23_5600	SQ23_5631	SQ23_5660	SQ23_5700	SQ23_5814	SQ23_5831	SQ23_5833	SQ23_5836	SQ23_5971	SQ23_5972	SQ23_8031	SQ23_8080	SQ23_8179	SQ23_8180	SQ23_8186	SQ23_8200	SQ23_8370	SQ23_8475	SQ23_9050	SQ23_9230	SQ23_9600	SQ23_9622	SQ23_9902	SQ23_9910
1511200408	-3	-3	-3	-3	-3	1	2	1	3	1	-3	2	3	-2	-3	-3	0	0	0	-1	1	1	1	2	1	1	1	1	1	3	2	3	-3	-2	0	1	0	1	1	1	2	-2	-3	-3	-3	-3	-3	-3
1511200425	-3	-3	-3	-3	0	3	3	3	3	3	-3	3	3	3	0	-3	0	0	0	0	3	3	3	3	0	3	3	3	3	3	3	3	-3	-3	3	3	3	3	3	3	3	3	-3	-3	-3	3	-3	-3
1511200440	-3	-3	-3	-3	-1	3	3	3	0	2	-2	1	3	3	-3	-2	1	0	0	0	3	3	3	3	3	3	2	3	3	3	3	3	-1	-1	1	1	2	3	2	3	0	-1	-2	-2	-2	-2	-2	-3
1511200446	-3	-3	-3	-3	-3	2	3	3	1	1	-3	-2	2	0	-3	-3	-3	-3	-3	-3	1	1	2	2	0	1	-2	-3	1	1	2	0	-3	-3	0	-3	-2	-1	1	2	0	-3	-3	-3	-3	-3	-3	-3
1511200479	-3	-3	-3	-3	-3	2	2	0	1	2	-3	-2	2	-2	-3	-3	-3	-3	-3	-3	3	3	3	3	2	2	2	2	2	1	3	2	-3	-2	0	0	-3	2	-2	3	1	0	-3	-3	-3	-3	-3	-3
1511200481	0	0	-1	0	0	1	1	1	-3	2	0	0	0	0	0	0	1	2	3	2	-2	-1	-1	-3	0	1	0	0	0	0	0	0	1	-1	3	0	0	0	0	-3	0	0	0	0	-1	-2	0	0
1511200509	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	2	-3	-3	0	0	0	0	-3	-3	-3	-3	3	3	3	3	3	3	3	3	-3	-3	1	0	2	2	1	-3	2	0	-3	-3	-3	-3	-3	-3
1511200558	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	2	1	1	3	1	1	0	1	1	0	0	0	0	2	1	1	1	0	1	0	0
1511200057	3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	0	0	0	-1	3	3	3	-3	0	3	3	1	-3	3	3	3	-3	-3	3	3	3	3	3	3	3	0	-3	-3	-3	-3	-3	-3
1511200083	-2	-2	-2	-2	-2	-2	3	1	1	1	-2	1	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	0	1	1	2	1	0	1	0	-2	-2	-2	0	-1	-1	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-3
1511200100	-1	-3	-3	-2	1	3	3	2	2	3	-1	3	3	2	-2	0	0	-2	-1	0	0	0	0	0	1	2	2	1	2	0	3	1	-2	0	0	-1	0	1	0	-1	1	-2	-3	-3	-1	-3	-3	-3
1511200213	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	3	3	3	3	-3	2	3	-3	-3	-3	-3	-3	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3
1511200350	2	3	1	3	1	0	2	3	2	0	1	0	1	3	1	1	2	2	-2	0	2	2	3	2	-2	0	2	-1	2	1	3	-2	2	0	-1	-1	0	0	-2	-2	0	-3	2	2	0	-3	-2	-2
1511200353	-3	-3	-3	-3	0	1	-3	2	3	3	-3	2	3	-1	-2	-3	-2	-1	0	0	0	0	0	0	0	1	1	-2	0	3	3	0	-3	-3	0	0	-3	0	0	0	0	0	-3	-2	-3	-3	-3	-3
1511200354	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	-3	-1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-3	-3	3	3	3	3	3	3	3	-3	-3	-3	-3	-3	-3	-3
1511200355	-1	-3	-3	-3	-3	3	3	3	3	2	-3	3	3	-3	-2	-1	-3	-3	-3	-3	-2	-3	-3	-2	1	2	1	-2	-1	3	3	-2	-3	-3	1	-1	2	-1	0	2	0	-3	-3	-3	-3	-3	-3	-3
1511200361	-3	-3	3	-3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-3	-3	3	3	3	3	3	3	3	-3	-3	-3	-3	-3	-3	-3
1511200391	-3	-3	-3	-3	-3	2	3	3	2	3	3	3	3	3	-3	-3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	2	0	-3	0	-2	-2	3	0	3	3	0	-3	-3	-3	-3	-3	-3
1511200393	-3	-3	-3	-2	2	3	3	3	3	3	-3	3	3	2	-2	-3	-1	0	1	1	1	1	1	2	3	2	2	2	2	3	3	0	-3	-3	3	3	3	3	3	2	3	-1	-3	-3	-3	-3	-3	-3
1511200398	-3	-3	-2	-2	1	3	3	3	3	2	-3	1	3	-1	-3	-2	-3	-3	-3	-3	0	0	-1	-1	0	1	0	2	-1	2	3	1	-2	-1	0	0	-2	-1	0	0	-3	-3	-3	-3	-2	-3	-3	-3
1511200407	-3	-3	-2	-1	-1	3	3	3	3	2	0	1	3	-2	-1	-1	0	0	0	0	0	1	0	3	3	3	2	3	2	1	2	1	0	-2	0	-1	-1	-3	-1	-1	-2	-3	-2	-2	2	1	0	-2
1511200450	-3	-3	-3	-3	-3	3	3	3	1	0	-3	3	3	3	-3	-3	3	3	3	3	-1	-1	-1	-1	3	0	3	3	0	0	2	0	-1	-1	3	3	0	0	3	3	3	0	-3	0	-3	-1	0	-3
1511200473	-3	-3	-3	-3	-3	1	3	3	2	3	-3	3	3	0	-3	-3	3	3	3	3	0	0	0	0	1	3	0	0	0	3	3	2	0	-1	3	1	2	2	2	1	3	0	1	-3	-3	-3	-3	-1
1511200056	0	1	3	0	3	3	3	3	3	3	-1	1	3	2	-3	-3	3	3	3	3	3	3	3	3	-3	0	2	2	3	3	3	1	-3	-2	1	0	-3	0	3	3	0	-3	-3	-3	-3	-3	-3	-3
1511200064	-3	-3	-2	1	-1	3	3	3	3	2	-2	1	3	1	-3	-3	-2	-1	0	-1	1	0	1	1	3	3	2	2	1	3	2	2	-1	-2	0	0	-1	0	0	1	0	-1	-2	-1	-2	-3	-3	-3
1511200065	-3	-3	-3	2	-1	2	3	3	3	3	-3	3	3	-3	-3	-3	-3	-3	0	-3	-3	-3	-3	0	3	3	2	1	3	2	0	3	-3	0	2	2	2	1	2	0	1	1	-3	-3	-3	-3	-3	-3
1511200073	3	1	-1	2	1	0	3	3	3	1	1	2	2	1	3	0	-3	-2	-3	-1	1	1	0	1	3	1	2	1	2	3	1	2	0	1	1	1	1	0	1	3	3	2	1	1	2	2	2	3
1511200076	-3	-3	-3	-2	1	3	3	3	3	3	-3	3	3	0	-2	-3	3	2	3	3	2	3	1	3	3	3	2	3	3	2	3	2	-2	-1	2	3	-3	3	2	2	3	-3	-3	-3	-2	-3	-3	-3
1511200078	-3	-3	-3	-3	-3	2	2	3	3	-1	-3	1	1	-3	-3	-3	-1	-1	-1	-1	0	2	-1	2	3	2	2	1	3	2	3	2	-1	-2	2	1	2	1	2	1	1	1	-2	-1	-3	-2	-1	-2
1511200082	-3	-3	-3	-3	-3	3	3	2	3	2	-3	2	3	0	-3	-3	-1	0	0	-1	0	0	-1	0	1	3	3	3	2	3	3	3	-2	-3	0	0	-2	-3	1	0	0	-3	-3	-3	-3	-3	-3	-3
1511200098	-1	-2	-2	-1	-2	3	1	1	2	0	-2	1	2	0	-2	-3	0	0	0	2	0	0	1	0	2	1	0	1	1	1	1	0	-2	-2	0	0	-1	1	0	0	0	0	-2	-3	-2	-3	-2	-3
1511200110	-3	-3	-3	-3	-3	2	2	2	2	2	-3	2	2	-3	-3	-3	-2	-2	-1	-3	-1	-2	-2	-1	2	1	1	2	2	2	2	0	-3	-3	0	-1	-2	-2	0	2	-3	0	-3	-2	-3	-2	-3	-3
1511200214	-2	-3	-3	-3	-3	2	2	2	1	-1	-3	1	1	-1	-3	-3	2	3	3	3	2	-2	-3	-1	3	3	3	2	2	2	3	2	-1	1	3	2	2	2	2	2	2	2	-3	-2	-3	-3	-3	-3
1511200237	-3	-3	-3	-3	-3	3	3	3	2	-2	-3	3	3	-3	-3	-3	-3	-3	-3	-2	-2	-3	-3	-2	3	3	3	3	3	2	2	-3	-3	-3	0	-3	-3	-3	2	-1	2	-3	-3	-2	-3	-3	-1	-3
1511200275	0	-1	-2	-1	0	1	2	0	2	1	-2	2	0	1	1	1	-2	-1	-1	-1	-1	0	-1	-1	2	1	1	0	-2	2	2	2	-1	-2	1	-1	-1	-1	1	2	1	-3	-2	-2	-2	-2	0	0
1511200360	-2	-2	-2	-2	-1	3	2	3	3	3	-3	3	3	2	-3	-3	0	-1	1	-1	2	2	1	2	3	3	3	3	2	2	3	3	-2	-2	1	2	3	2	2	3	3	-1	-3	-1	-2	-2	-3	-3
1511200373	-3	-3	-3	-1	-3	0	3	3	-3	1	-3	0	3	1	-3	-3	-3	-3	-3	-2	0	0	-2	-3	-3	-3	-3	-3	-3	2	3	-3	-3	-3	-3	-3	0	-3	-3	1	-2	-3	-3	-3	-2	-2	-3	-3
1511200399	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	0	-3	-3	-1	0	-1	-2	0	0	1	1	2	2	3	1	0	3	3	3	-3	-3	2	1	-3	0	1	1	1	2	-3	-3	-3	-3	-3	-3
1511200400	-3	-3	-3	-3	-3	3	3	-3	3	3	-3	3	3	-3	-3	-3	0	0	0	0	3	3	-3	3	3	1	3	-3	-1	3	3	3	2	-3	0	0	0	3	0	3	3	-3	-3	-3	-3	-3	-3	-3
1511200417	-3	-2	-3	-3	-2	3	3	3	3	3	-3	2	3	-3	-2	-2	-3	-2	-2	-3	-3	-3	-3	-3	3	2	3	2	3	3	3	3	0	1	1	0	-1	-3	-2	1	-2	-3	0	-2	-3	0	-3	-3
1511200453	-1	-1	-3	-2	2	2	3	2	1	-2	-3	0	1	0	2	-2	1	0	3	3	-3	-2	-3	-2	1	2	2	0	0	3	1	1	0	-2	2	2	0	0	3	3	0	-3	-3	-3	-3	-2	-2	-3
1511200459	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	-2	-2	0	-2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	-1
1511200464	-3	-3	-3	-3	-3	3	3	3	3	3	-2	3	3	-2	-3	-3	3	3	3	3	-3	-3	-3	-3	3	3	3	3	3	-3	3	-2	3	-1	-1	-3	-2	0	3	0	-3	3	-3	-3	-3	-3	-3	-3
1511200500	-2	-1	-3	-3	-2	2	2	-2	-3	1	-3	0	3	2	-3	-3	-1	-3	1	-3	2	-3	-1	1	3	3	2	2	-2	3	3	1	-2	-1	2	3	2	3	2	2	3	-3	-3	-3	-3	-2	-3	-3
1511200524	3	3	3	3	3	0	3	3	0	3	3	3	3	3	3	3	3	3	3	3	-3	0	-3	0	-3	-3	0	0	0	-3	0	-3	3	3	-3	-3	0	3	-3	-3	-3	3	3	0	3	0	3	0
1511200526	-3	1	-2	1	1	3	3	3	3	2	1	3	3	1	-2	-2	-3	-2	0	-2	-2	-1	0	-3	1	3	-1	1	3	3	3	2	0	2	3	2	1	1	2	2	2	-3	1	-1	1	-1	-2	-3
1511200552	0	0	-3	-2	0	0	1	1	1	1	-1	0	0	-2	0	0	0	1	0	0	-2	0	0	-2	2	2	0	2	3	0	3	1	-2	-2	0	-2	0	0	0	0	0	-2	-3	0	0	0	-2	-3
1511200585	-3	-3	-3	0	0	0	2	0	0	3	-3	1	3	0	0	0	0	1	3	3	-3	-3	-3	0	0	0	0	0	0	0	1	0	-3	-3	1	0	0	0	0	0	0	0	-2	-3	-3	-1	-3	-3
1511200589	-3	-3	-3	3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	-3	-3	3	0	0	3	3	3	0	0	-3	-3	-3	-3	-3	-3
1511200649	-1	-2	-3	-3	-1	1	2	2	2	3	-3	2	2	2	-1	-2	3	3	3	3	-3	-3	-3	-3	1	2	2	2	2	3	2	1	-3	-3	1	1	1	1	2	-2	2	1	-3	-2	-3	-2	-3	-3
1511200714	-3	-3	-3	-3	-3	3	3	0	3	0	-3	3	3	0	-3	-3	3	3	3	3	3	0	0	0	3	3	3	3	0	3	3	3	-3	-3	3	0	3	3	3	3	0	0	-3	3	-3	-3	-3	-3
1511201196	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	3	3	3	3	0	0	0	0	3	3	3	3	3	3	3	3	-3	-3	3	0	0	0	3	0	3	-3	-3	-3	-3	-3	-3	-3
1511201474	-2	-1	0	0	0	1	2	1	-1	3	1	1	2	1	-1	-2	-3	-2	-1	-2	2	-1	1	2	2	1	2	-1	1	0	1	0	-1	-1	1	0	0	1	1	2	1	0	-3	-2	-2	-3	-3	-3
1511201512	0	-3	-3	1	0	1	2	0	-1	-1	-2	-2	-1	1	1	2	1	1	2	2	-1	-1	-2	-3	3	2	3	2	3	1	1	0	3	3	0	1	0	1	0	0	0	-2	0	3	1	2	-2	-1
1511200062	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	0	-3	-3	-2	-3	-3	-3	-3	-3	-3	-3	0	0	1	1	3	0	2	0	2	1	-1	-1	-1	-1	0	-2	-2	-3	-3	3	-3	-1	-3	1
1511200066	-1	-2	-3	-2	-3	3	2	2	3	1	-3	3	3	1	-1	-3	2	3	3	3	0	0	-1	-1	2	2	2	2	1	3	3	3	-1	-3	2	2	2	2	2	0	2	-2	-3	-1	-3	-3	-3	-3
1511200070	-3	-2	-3	-3	1	3	3	1	3	1	-3	1	3	-2	-2	-2	-2	-3	-3	-3	-2	1	-2	1	3	3	2	3	1	3	2	3	-3	-3	2	1	-1	2	2	2	1	-3	-3	-3	-3	-3	-3	-3
1511200346	-2	-2	-2	-2	-2	2	2	2	2	2	-2	2	2	2	-2	-2	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	-2	-2	2	1	-1	1	-1	1	1	-2	-2	-2	-2	-2	-2	-2
1511200364	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-3	-1	3	3	3	3	3	3	0	1	1	2	1	0	-1	3	3	1	-3	-3	2	2	1	3	1	3	3	0	-3	0	-3	-3	-3	-3
1511200376	-3	-1	-3	-3	-3	3	3	3	3	1	-3	3	3	-3	-3	-2	-3	-3	0	-1	0	0	-3	-3	3	2	3	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	1	-3	0	-2	-1	-3	-1
1511200388	-1	1	0	0	1	3	3	3	3	3	1	3	3	1	0	0	3	3	3	3	0	0	0	0	3	3	0	0	3	3	3	3	-1	-3	3	3	0	3	3	3	3	0	-3	-3	-3	-3	-3	-3
1511200441	-3	-3	-3	-3	-2	1	3	3	3	0	-3	1	2	-2	-3	-3	-3	-2	-2	-2	0	-2	-2	-2	3	3	1	2	3	3	0	2	-2	1	1	0	-1	-1	2	2	1	-1	-3	-1	-2	-3	-2	-3
1511200449	-3	-3	-3	-3	-3	2	1	3	1	0	-3	2	2	-1	-3	-3	3	3	3	3	0	1	-1	0	0	1	1	0	1	2	3	-1	-3	-2	1	3	3	1	3	3	1	-3	-2	-3	-3	-3	-3	-3
1511200451	-3	-3	-3	-3	0	3	2	1	2	2	-3	3	3	2	-3	-3	3	3	3	3	0	0	0	0	3	3	1	0	1	1	3	1	-3	-3	1	2	1	2	1	2	2	-3	-3	-3	-3	0	-3	-3
1511200452	-2	-2	-2	-2	0	2	2	2	2	1	0	3	3	0	0	-2	0	0	1	1	1	0	0	0	1	1	1	1	-3	1	1	0	-1	-1	0	-1	-1	-1	0	0	1	1	-2	-2	-1	-3	-3	-2
1511200492	-3	-3	-3	-3	-2	1	1	0	0	0	-3	0	1	0	-2	-3	3	3	3	3	-3	-3	-3	-3	1	1	0	0	2	1	2	0	-2	-3	1	-3	1	-1	-1	0	0	-3	-3	-3	-3	-3	-3	-3
1511200503	-3	-3	-3	-3	-3	0	1	0	-3	0	-3	0	0	-2	-3	-3	1	1	2	1	-3	-3	-3	-2	1	1	1	0	0	1	0	0	-2	-3	0	-3	0	-2	-2	0	-3	-3	-3	-3	-3	-3	-3	-3
1511200542	1	0	-1	-1	0	2	2	1	3	2	-2	2	1	-1	0	-1	3	2	3	3	0	0	-1	0	3	2	0	2	2	2	3	3	1	1	2	-1	2	0	1	0	2	0	-1	0	-2	0	-1	-2
1511200565	3	-1	-3	0	0	2	2	1	1	2	-1	0	2	0	-2	-1	0	-1	0	3	1	0	-1	0	0	0	-1	0	0	1	-1	0	-1	-3	3	0	3	-2	3	0	0	1	-1	-2	-1	-1	-1	-2
1511200569	-3	-3	-3	-2	-3	3	3	3	3	1	-3	3	3	-2	-3	-3	2	3	3	3	-2	-2	-3	-2	3	3	3	3	3	2	3	2	-2	-3	2	0	1	-2	1	1	2	-3	-3	-3	-3	-3	-3	-3
1511200573	-1	-3	-1	-2	-2	3	2	1	2	1	-3	2	3	1	-2	0	2	2	2	3	0	0	1	0	2	2	2	3	3	2	2	2	-2	-1	1	2	-1	1	1	1	1	-3	-1	-3	-3	-3	-3	-2
1511200079	-3	-3	-3	-3	-2	-3	1	1	1	1	-3	0	3	-1	-3	-3	-3	-3	-3	-1	-3	0	2	2	3	2	2	-3	2	1	3	3	-1	-3	2	-1	-3	1	2	1	3	0	-3	-3	-3	-3	-3	-3
1511200085	-3	-2	-2	-3	-3	-1	0	0	1	1	-3	-1	2	1	0	-3	2	1	0	1	1	-1	1	0	2	2	-1	-2	-1	-1	2	1	-1	-3	0	2	-1	0	2	0	2	1	-1	-1	2	-3	-1	-1
1511200221	-1	0	0	0	1	0	0	0	-1	0	0	-1	1	-1	0	0	0	0	0	0	0	-1	0	-1	1	1	1	1	0	1	0	0	0	1	2	2	1	2	1	0	0	1	-3	-2	-2	-2	-1	-3
1511200224	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1511200271	2	2	2	2	1	2	2	3	2	2	2	2	2	1	1	3	2	2	1	2	2	2	1	2	2	2	2	1	1	2	2	1	2	2	2	3	2	2	2	2	2	2	2	1	2	3	2	2
1511200272	-1	-2	-3	-2	-3	2	3	3	2	2	-3	1	3	-1	-3	-3	-3	-3	-2	-3	-2	-3	-2	-3	0	1	2	1	0	-3	2	0	-3	-3	0	-3	-1	-2	-3	-3	-3	-2	-3	-3	-3	-3	-3	-3
1511200298	-3	-3	-3	-3	-3	2	2	2	1	3	-3	2	3	2	-3	-3	0	0	0	0	0	0	0	0	2	2	2	1	0	3	2	0	-3	-3	1	1	-2	1	1	2	2	0	-3	-3	-3	-3	-3	-3
1511200308	0	0	0	0	1	1	2	2	2	2	1	2	3	2	0	0	0	1	2	2	-2	-1	-1	-1	1	1	1	2	1	1	1	0	0	0	0	-1	0	-1	0	0	0	1	-1	0	-2	0	0	-1
1511200325	-1	-2	-3	-1	-3	2	2	2	0	1	-3	1	1	-1	-2	-2	-1	-2	-2	-1	-2	-2	-3	-2	3	2	3	3	3	1	2	1	-1	-3	0	0	1	0	2	0	3	0	-3	2	-3	-3	-3	-3
1511200347	-3	-3	-3	-3	-2	2	3	1	1	1	-3	0	1	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	2	-1	0	-1	0	0	0	-3	-2	-1	-2	-3	-1	-2	-2	0	-3	-2	-1	-3	-3	-3	-2
1511200414	2	0	1	3	2	3	3	3	3	3	2	3	3	3	2	2	3	3	3	3	-1	0	-1	-2	3	3	3	3	3	1	3	2	2	2	3	2	3	2	2	2	2	1	0	3	1	1	0	0
1511200491	-3	-3	-2	-2	1	1	2	3	3	2	0	1	2	1	-1	-3	3	2	2	3	0	1	-1	0	0	-1	1	0	0	0	0	0	2	1	0	-1	2	0	1	0	0	1	0	0	0	0	0	-1
1511200495	0	-3	-3	-2	-2	3	3	1	2	0	-2	0	0	0	0	2	-2	1	2	3	2	-1	-2	3	1	3	0	2	3	-1	3	1	-2	-1	2	-3	-3	3	3	0	2	-1	-2	3	0	-1	-2	-3
1511200603	3	3	-3	-3	1	2	3	3	3	3	3	3	2	1	-3	-3	0	1	2	0	3	-1	3	3	3	3	3	3	-2	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	-3
1511200614	-3	-3	-3	-3	-3	3	3	3	3	0	-3	3	3	3	-3	-3	3	3	3	3	3	3	-3	3	3	3	3	-3	-3	3	3	-3	-3	-3	3	3	3	-3	3	3	0	-3	-3	-3	-3	-3	-3	-3
1511200629	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	0	-3	-3	3	3	3	3	3	3	3	3	3	3	3	-3	3	-3	3	3	-3	-3	3	0	-3	-3	3	3	-3	-3	-3	-2	-3	-3	-3	-3
1511200650	2	1	3	2	3	2	2	-1	-3	2	2	2	2	3	2	-1	3	2	0	2	3	2	0	1	3	2	2	3	2	3	2	2	-1	1	3	3	2	2	2	2	2	1	-3	-2	0	1	0	-1
1511200651	-3	-3	-3	-3	-3	2	3	1	1	0	-3	3	2	-2	-3	-3	-3	-3	-1	-3	1	-2	-1	1	3	1	3	3	1	2	3	0	-2	-2	2	1	2	1	2	1	2	-2	-3	0	-3	-3	-3	-3
1511200683	-2	-2	-2	-2	-3	2	2	2	3	2	-2	2	3	0	-3	-3	-3	-2	0	-3	0	-2	0	-3	0	2	0	0	2	3	2	0	0	0	2	0	0	1	0	1	-1	0	-2	0	-1	0	0	-2
1511200699	1	2	3	-1	2	2	2	2	1	3	-1	0	2	-1	0	-1	-1	1	-2	-1	-1	-1	-1	3	3	2	3	2	3	1	-2	-1	2	1	3	-1	2	3	-1	0	-1	3	-1	-1	-1	-1	-2	-2
1511200719	2	2	3	2	2	2	2	3	2	2	2	1	2	3	2	2	2	3	2	2	3	2	3	2	2	2	2	2	3	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2
1511200724	-3	-3	-3	-3	0	2	2	2	2	1	-3	2	2	2	-1	1	2	2	2	2	-2	-2	-2	-2	1	1	1	2	1	1	2	1	-2	0	2	2	3	2	2	0	1	-2	-3	-3	-3	-3	-2	-2
1511200725	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	3	3	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3
1511200727	-3	-3	-3	-3	-3	3	3	3	-3	3	-3	0	3	-3	-3	-3	-3	-3	-3	-3	0	-3	3	0	0	3	0	0	3	3	3	0	-3	-3	0	-3	-3	0	0	0	0	-3	-3	-3	-3	-3	-3	-3
1511200744	-2	-2	-3	-3	-2	2	2	1	1	3	-3	0	2	-1	-1	-3	-2	-3	-2	-2	-1	-2	-2	-2	1	1	0	0	2	2	3	1	-3	-2	0	-1	0	0	-2	-2	-1	-1	-3	-3	-3	0	-3	-3
1511200762	-1	-1	-2	-1	0	2	2	0	-1	1	-2	-1	1	-1	-1	0	0	1	0	0	-1	-2	-1	0	3	0	3	2	3	1	2	0	1	1	2	2	0	0	2	0	2	1	1	0	2	1	-2	0
1511200766	1	2	-3	-2	2	0	2	0	0	0	-3	0	1	0	1	2	1	0	2	0	0	0	-3	-2	2	2	3	3	1	2	0	0	2	0	2	2	3	0	1	1	2	-3	0	0	2	2	-1	0
1511200770	-1	-2	-1	-2	-1	1	1	1	2	1	-1	0	1	1	0	-2	1	1	1	1	-1	-2	0	-1	0	-1	1	-1	-1	0	0	1	0	-1	1	0	-1	-1	0	-1	1	0	-2	-2	-1	-1	0	-1
1511200794	0	-2	-1	0	0	3	2	3	2	1	-1	1	2	1	-1	-1	-3	-2	-2	-3	-2	-1	-1	-1	1	1	2	2	2	0	1	0	0	0	0	0	0	0	0	-1	1	0	-3	-2	-2	-3	-3	-3
1511200805	-3	-3	-3	-3	-3	1	2	1	-1	1	-3	2	1	1	-3	-3	-3	-3	-2	-2	-1	-2	-1	-1	-2	3	-1	0	2	2	3	3	-3	-3	-1	-1	-3	-1	-3	0	1	-2	-3	-3	-3	-3	-3	-3
1511200815	-3	-3	-3	-3	-3	1	2	2	1	1	-3	1	2	-3	-3	-3	-3	-1	1	-3	-2	-3	-3	-3	1	1	2	2	2	2	1	1	-3	-2	1	1	1	2	1	1	1	0	-3	0	-3	-3	-3	-3
1511200827	-3	-3	-3	-3	-3	0	1	0	-1	-1	-3	-2	-1	-2	-3	-3	0	-2	1	2	-2	-2	-1	-2	0	0	0	1	2	1	0	-2	2	1	-2	-2	0	-1	-1	-1	-1	-2	-2	0	-2	2	-1	-1
1511200858	2	1	-3	-2	1	2	3	2	1	1	-2	2	2	-1	0	0	3	3	3	3	-3	-3	-3	-3	2	2	2	2	3	2	2	2	1	1	1	1	1	1	1	-1	0	0	-1	-3	-2	-1	-2	-2
1511200862	-3	-3	-2	-3	-3	2	1	1	1	1	-3	1	2	1	-3	-3	3	3	3	3	-3	-3	-2	-3	0	3	1	0	0	2	3	-3	-2	-3	2	-1	-2	1	-2	1	-1	-3	-3	-2	-3	-3	-3	-3
1511200885	-3	-3	-3	-2	-2	3	3	3	3	3	-3	3	3	1	-2	-3	0	0	0	-1	-1	0	-1	0	3	3	2	2	1	2	1	1	-3	-3	2	-1	-1	1	0	2	1	-2	-3	-2	-3	-3	-3	-3
1511200890	1	0	-2	1	1	3	3	3	1	3	-3	1	3	1	-2	1	1	0	1	1	1	1	-2	1	-1	0	-1	-1	1	3	2	1	-3	-3	0	0	-1	1	0	1	1	-1	-3	1	1	-3	-3	-3
1511200926	-3	-3	-3	0	3	3	3	0	3	3	-2	1	3	1	0	-3	-2	-2	1	2	-2	-3	-3	3	3	3	3	3	3	1	3	1	1	-2	0	1	-3	0	0	1	2	1	-3	-3	-3	-3	-3	-3
1511200938	-3	-3	-3	-3	-1	1	2	1	2	1	-3	0	1	0	-3	-3	-3	-3	0	1	-3	0	-3	-3	2	3	2	2	0	2	3	2	-3	-3	0	0	0	0	0	0	-1	0	-3	-2	-3	-3	-3	-3
1511200945	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	1	3	3	3	2	3	3	3	3	3	3	3	3
1511200987	-2	1	-2	-2	0	3	3	3	3	2	-1	3	3	3	-1	-1	-3	-3	-3	-3	-3	0	-2	-3	2	0	2	0	-1	3	3	1	2	2	2	0	2	2	2	-1	1	1	-2	2	1	1	-2	-3
1511200988	-3	-3	-3	-3	-3	1	1	1	1	1	-3	1	1	1	-2	-3	2	2	2	1	-1	-2	-1	0	2	2	2	2	0	2	1	2	1	0	-1	0	0	-2	0	-1	2	-3	0	0	-3	-3	-3	-3
1511201003	1	1	-1	-1	1	2	3	3	3	2	-1	3	3	2	1	1	0	1	1	0	0	0	1	0	3	3	2	2	1	3	3	3	1	1	1	1	2	2	1	1	1	-1	-1	-1	-3	-1	-3	-3
